FIPS,CITY_ID,Unemployment rate,Female headed households,High school grads,Poverty rate,White,Hispanic,Minority,Racial heterogeneity,Foreign born,Low wage jobs,High wage jobs,Population density,"Developed land, low intensity","Developed land, medium intensity","Developed land, high intensity",Under 18,18 to 24,25 to 34,35 to 44,45 to 54,55 to 64,65 and older,Family households,Non-family households,Group quarters,Full-service restaurants,Limited service (fast food),Coffee shops,Bars,Performing arts organizations,Spectator sports organizations,"Museums, historical sites",Libraries,Casinos,"Golf, skiing, boating, fitness, bowling, other","Gyms, fitness centers",Grocery stores,Specialty food stores,Supercenters,Redlining,Housing units,Occupied housing units,Owner occupied housing units,Renters,Vacant housing,Foreclosure rate,Law enforcement,Loan applications - Refinancing,Loan applications - owner occupancy,Loan applications - non-owner occupancy,Loan applications - conventional,Loan applications - FHA,Loan applications - VA,Barber shops,Beauty salons,Nail salons,Diet/weight loss centers,Other personal care,Laundromats,Polluting sites,Religious sites,Civic/social organizations,Non-recreation child/youth services,Elderly/disability services,Other individual/family services,Temporary shelters,Emergency relief services,Vocational rehabilitation services,Day care services,"Commuting - car, truck, van",Commuting - public transportation,Commuting - motorcylce,Commuting - bicycle,Commuting - walking,Commuting - other,Commuting - WFM,Average work commute,Average household size,Median year structure built,Gentrified,Gentrified - Model
17031260300,"(14) Chicago, IL",15.099715232849,40.460525512695,58.34084701539,42.044311523438,0.27985075116,1.912313461304,99.4402999878,0.0484478622675,0.0,29.552715301514,9.584664344788,16862.638161148152,91800,130500,105300,821.9893999999999,228.9222,263.054,265.0106,253.9232,139.136,202.182,86.55662938429798,13.432511673363017,8.589423390161798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.383369,62.68434055240241,53.7181989928367,11.24700213173594,79.06295776368,14.303638458252,13.8017568588,0.0,42.0,69.0,13.0,78.0,6.0,1.0,15.73007,7.865036,0.0,0.0,0.0,15.73007,0,4.624872,0.5138747,1.027749,0.0,0.5138747,0.0,0.0,0.0,0.5138747,54.7077922077922,37.17532467532468,0.0,0.0,3.7337662337662336,0.0,4.383116883116883,34,3.11,1947.09459459459,0,0
6037575201,"(45) Long Beach, CA",18.252933502197,28.13171005249,44.23001098633,50.442478179932,3.85447382927,42.556537628174,63.99213409424,0.7087280154228,43.61848449707,24.664031982422,6.086956501007,23244.232234529605,14400,313200,230400,1964.3355,586.3005,764.2755,688.0005,427.14,243.063,411.885,90.752271103399,9.257936102888635,2.072062876390732,9.142275,9.142275,4.571137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.184063,0.1973438,0.0,91.518799,68.20136576975058,62.71600123062856,13.941968203601828,77.7696762085,8.042895317078,16.7560329437,0.0,44.0,113.0,9.0,101.0,24.0,1.0,4.571137,18.28455,0.0,0.0,9.142275,13.71341,0,1.973438,0.0,0.0,0.0,0.1973438,0.0,0.0,0.0,0.7893751,83.48397699260477,8.134757600657354,0.0,0.9860312243221034,2.5472473294987674,1.6433853738701727,3.204601479046836,24,3.63,1966.64925373134,1,0
6073005000,"(74) San Diego, CA",12.240184783936,26.438570022583,32.78302001954,37.070667266846,2.52293586731,92.431190490723,93.65443420411,0.1443665772676,47.897552490234,43.359375,4.427083492279,4644.473008424916,52200,250200,1115100,965.925,253.206,443.961,318.816,218.214,101.817,127.818,91.5727432530245,8.427256746975493,3.40192327577293,15.97869,5.326231,1.77541,0.0,0.0,0.0,0.0,0.0,0.0,3.550821,1.77541,2.475861,2.063217,0.0,15.491843,12.285838386200467,11.433641503920663,2.201508612556153,80.74533843995,6.936416149139,1.4450867176,0.0,6.0,16.0,7.0,22.0,4.0,0.0,1.77541,1.77541,0.0,0.0,3.550821,1.77541,0,1.650574,0.4126434,0.8252869,0.0,0.4126434,0.0,0.0,0.0,0.8252869,73.12252964426878,20.02635046113307,0.0,0.7905138339920948,4.61133069828722,1.4492753623188406,0.0,21,3.83,1951.98214285714,1,0
36029003302,"(10) Buffalo, NY",18.727663040161,32.067989349365,62.36363601685,30.236793518066,4.60907316208,1.930501937866,93.7017364502,0.1551297903061,0.313706576824,31.339511871338,6.908171653748,10524.411466084175,264600,520200,162000,1098.9888,270.6032,399.896,625.744,428.4896,323.232,996.632,77.65416401780038,22.34583598219962,5.954651409196863,2.539675,2.539675,0.0,15.23805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543051,0.0,0.0,0.0,58.56489585132749,44.7998596191421,17.70153183364062,60.48752975464,23.503902435303,0.0,0.0,113.0,173.0,19.0,187.0,7.0,0.0,7.619024,7.619024,0.0,0.0,0.0,0.0,0,5.143504,1.028701,0.0,0.0,0.5143504,0.0,0.0,0.0,1.285876,61.09215017064847,34.129692832764505,0.0,0.0,4.778156996587031,0.0,0.0,24,2.22,1920.0,0,0
39035113101,"(17) Cleveland, OH",17.689531326294,22.644927978516,51.06383132935,37.590579986572,9.11458301545,0.78125,90.29947662354,0.1902457773685,0.390625,32.894737243652,3.947368383408,2264.287284965176,360000,681300,679500,220.9638,54.9356,86.0054,188.0862,215.0404,176.0388,545.0968,60.22612958102742,39.76294947073167,44.125480337443726,8.844873,5.896582,1.474146,1.474146,0.0,0.0,2.948291,0.0,0.0,1.474146,0.0,2.844141,0.7110353,0.0,86.605583,11.468850961607464,8.166765337699918,1.6363013582756154,79.96389770508,28.791772842407,5.1413879395,0.0,53.0,57.0,14.0,72.0,0.0,0.0,1.474146,7.370728,1.474146,0.0,0.0,1.474146,2,11.37656,0.0,0.0,0.0,3.555176,0.0,0.0,1.422071,2.844141,61.8421052631579,28.50877192982456,0.0,0.0,7.017543859649122,0.0,2.631578947368421,19,5.66,1920.0,1,0
25025010404,"(09) Boston, MA",8.610600471497,4.056958675385,91.33858489991,37.550838470459,67.12155151368,7.225219726563,15.3813610077,0.5178711414337,21.993019104004,13.350309371948,22.33539390564,122874.90622404894,6300,79200,54900,154.7164,3866.6772,1128.6284,324.2264,242.8616,158.4148,289.0916,22.730511614650137,77.26948838534987,42.51104460595696,94.64324,18.92865,18.92865,18.92865,37.8573,0.0,0.0,0.0,0.0,18.92865,0.0,0.0,0.156254,0.0,0.1517915,497.4529713863911,486.1442591839352,48.74441249718669,89.97325897217,2.273321151733,0.3805113137,0.0,26.78172492981,65.2375335694,32.96212387085,98.8863677979,0.6867108941,0.0,0.0,18.92865,0.0,0.0,0.0,0.0,0,0.156254,0.156254,0.0,0.0,0.156254,0.0,0.0,0.0,0.0,18.47479857597904,38.01761289113748,0.0,3.6912122915495504,38.20498407344953,0.8244332021735069,0.7869589657110756,22,1.20861117055425,1942.71323529412,0,0
17031410600,"(14) Chicago, IL",10.865191459656,8.835341453552,89.38356018067,25.625,48.47021102906,4.629629611969,34.33977508545,0.6556268930435,16.62640953064,14.296187400818,18.475072860718,25473.4766069814,81000,142200,25200,359.058,454.425,627.978,445.959,321.708,120.765,159.36,57.283680175246445,42.71631982475356,21.69891687963977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25502,0.0,0.0,0.0,0.0,0.402285,0.0,0.0,106.0369356345361,100.60177355655698,28.0987624408732,72.06932067872,5.125725269318,2.9013540745,0.0,13.0,75.0,5.0,77.0,6.0,0.0,10.25502,10.25502,0.0,0.0,0.0,0.0,0,2.011425,0.402285,0.402285,0.0,0.0,0.0,0.0,0.0,0.8045699,38.53073463268366,12.06896551724138,0.0,2.3238380809595203,42.65367316341829,0.7496251874062968,3.673163418290855,26,2.08,1948.56451612903,1,0
39113004400,"(21) Dayton, OH",14.649681091309,30.975608825684,67.56604766846,19.49708366394,2.15014576912,1.202623963356,97.01165771485,0.0814095661044,0.546647250652,21.448467254639,6.267409324646,5302.739332323647,902700,141300,40500,703.3104,180.336,277.9296,378.9708,302.8584,285.09,523.5048,82.69,17.31,0.0,3.86497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.772545,24.32998840887563,22.26222926689811,15.150683806638993,31.94444465638,8.498808860779,11.9142179489,0.0,186.0,307.0,21.0,322.0,8.0,0.0,1.932485,1.932485,0.0,0.0,0.0,0.0,0,5.155866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932101,91.67862266857962,5.88235294117647,0.0,0.0,0.0,0.0,2.4390243902439024,33,2.31,1955.08285714286,0,0
6037228600,"(46) Los Angeles, CA",14.394992828369,27.193828582764,26.36484718323,37.270961761475,1.94986069203,80.072853088379,97.19305419922,0.3291063904762,52.646240234375,20.336269378662,4.5636510849,22937.994058253786,16200,299700,202500,1863.9998,603.9098,901.1977,601.1096,323.4231,166.1452,208.1482,94.21,5.789999999999999,0.0,24.57467,14.7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.914933,0.0,1.742274,0.6533527,0.0,99.991173,55.5878964642919,50.62381375616327,12.48393077093735,75.33980560303,8.930150032043,16.7992935181,0.0,47.0,86.0,3.0,74.0,15.0,0.0,4.914933,4.914933,9.829866,0.0,0.0,4.914933,0,2.613411,0.4355685,0.0,0.0,0.0,0.0,0.0,0.0,1.088921,60.32921810699589,34.40329218106996,0.0,1.1522633744855968,1.1522633744855968,1.4814814814814816,1.4814814814814816,33,4.53,1951.01612903226,0,0
6037240402,"(46) Los Angeles, CA",17.735118865967,31.939819335938,42.82224273682,35.137760162354,0.35930413008,50.84204864502,98.53295898438,0.5140055418015,30.312072753906,21.491605758667,6.150247097015,15799.25483212581,10800,485100,104400,1347.774,442.3527,569.9991,463.1742,306.6936,187.143,236.5485,93.0333964105017,6.96660358949832,0.1694512083478938,4.307322,4.307322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510048,0.0,0.0,0.0,46.798266674253625,43.19621527378685,16.22641891830096,62.4355506897,7.696979522705,26.6916542053,0.0,83.77486896516,132.8343257905,18.28952217103,124.9173469544,28.5605554581,0.0,0.0,12.92196,0.0,0.0,0.0,0.0,0,1.27512,0.255024,0.255024,0.0,0.255024,0.0,0.0,0.0,0.0,82.83541467024672,12.646432168481075,0.0,0.1527976856163508,1.529703885677535,1.6786526460462046,1.1569989439322332,35,2.27323571389305,1954.98282000586,0,0
6037232700,"(46) Los Angeles, CA",16.519718170166,26.387441635132,40.12777709961,39.232406616211,1.3133033514,65.221870422363,98.54676818848,0.4633814394474,41.185146331787,22.429817199707,5.952315807343,19048.978470483813,4500,431100,294300,2059.154,630.383,858.7938,760.5616,502.7376,294.4962,374.6234,92.04891171083813,7.951088289161863,0.53327029334691,14.16808,3.542019,0.0,3.542019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375175,0.1843794,0.0,0.0,53.93405162522154,48.42249032579103,16.195234235306135,66.55431365967,10.219075202942,17.0750198364,0.0,63.82551574708,129.2176361084,15.97091937066,113.4549713135,35.7335834503,0.0,0.0,7.084038,3.542019,0.0,0.0,3.542019,0,4.793864,0.1843794,0.1843794,0.0,0.5531381,0.0,0.0,0.0,0.7375175,72.52571074913463,24.538720849080267,0.2105581964946477,0.0,0.979707931157082,0.4138080878576805,1.3314941862761944,34,4.61999061913696,1941.20328710565,1,0
6037183520,"(46) Los Angeles, CA",12.07598400116,26.988636016846,35.5576286316,35.840709686279,5.53407430649,85.717735290527,87.21604156495,0.2589523792267,51.063316345215,25.384614944458,5.23076915741,25057.915399147143,109800,268200,24300,1515.7494000000002,480.008,746.909,583.458,357.1094,213.107,241.6592,94.12362749084994,5.876372509150061,1.6673444489629934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479544,0.2479544,0.0,0.0,67.27729339887017,63.88617870009723,17.19779597234845,73.08056640625,5.040503978729,9.0009002686,0.0,48.0,121.0,3.0,106.0,23.0,0.0,6.055562,0.0,0.0,0.0,0.0,0.0,0,0.7438631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7438631,68.75981161695447,28.2574568288854,0.0,0.0,2.119309262166405,0.0,0.8634222919937204,36,3.86,1957.34638554217,0,0
6001402500,"(59) Oakland, CA",17.129629135132,35.194583892822,71.16704559327,44.292507171631,6.43067836762,11.799409866333,79.52802276612,0.5107772946358,10.796460151672,33.519554138184,9.683426856995,12012.43812406322,27000,177300,135000,605.0379,205.1187,274.1439,216.8601,198.0027,141.9642,137.8725,84.5294882914137,15.481352992194278,8.412836079791848,7.086985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.685772,1.123848,0.0,88.344772,49.32540964217109,43.58495248553911,5.811326998071881,86.66666412354,11.637930870056,1.4367816448,0.0,36.0,164.0,18.0,134.0,42.0,6.0,7.086985,21.26095,0.0,0.0,0.0,0.0,1,3.933468,0.0,0.0,0.0,0.561924,0.0,0.0,1.123848,2.80962,56.38095238095238,36.57142857142857,0.0,0.0,7.047619047619048,0.0,0.0,37,2.6,1978.83177570093,0,0
55079009600,"(52) Milwaukee, WI",23.433874130249,53.100776672363,46.36193847657,45.056449890137,5.70560455323,6.076974868774,82.64685821534,0.3990845680237,8.035111427307,32.233882904053,3.44827580452,7739.223885300983,287100,379800,43200,1414.0005,347.82,384.0045,297.891,183.1665,94.809,82.74750000000002,93.56648962821924,6.433510371780739,0.2104419280489027,2.612838,0.0,0.0,5.225675,0.0,0.0,0.0,0.0,0.0,2.612838,0.0,1.076156,0.0,0.0,0.0,24.952595578873865,20.197231814104185,5.7482419134578535,71.53945922852,19.057592391968,0.0,0.0,71.0,113.0,21.0,128.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.434875,0.3587187,0.3587187,0.7174373,1.434875,0.3587187,0.0,0.0,2.152312,68.08846761453397,20.063191153238545,0.0,0.0,8.056872037914692,2.0537124802527646,1.7377567140600316,25,3.83,1920.0,0,0
6037190202,"(46) Los Angeles, CA",13.461538314819,7.825601577759,72.81115722657,31.171825408936,42.09162902833,34.871299743652,44.7790222168,0.6835495233536,40.424156188965,20.183162689209,14.159915924072,38095.44521533485,18000,62100,126900,440.6094,435.2051,975.6351,503.2357,278.7983,184.382,361.1344,45.19386106623586,54.80613893376414,0.9693053311793216,61.2664,36.75984,0.0,24.50656,36.75984,0.0,0.0,0.0,0.0,12.25328,0.0,1.26175,0.3154375,0.0,0.0,234.97433960347652,220.54284251599688,1.5418264121527037,99.30089569092,6.141732215881,0.5214731097,0.0,5.53650665284,9.5630569458,0.0,16.6095199585,0.5033187866,0.0,12.25328,0.0,12.25328,0.0,0.0,0.0,0,0.0,0.0,0.0,0.630875,0.630875,0.0,0.0,0.0,0.3154375,65.9941305942772,20.46955245781361,0.2567865003668373,0.6236243580337476,8.253851797505508,0.0,4.402054292002925,32,0.860675084992714,1956.99413489736,0,1
55079016700,"(52) Milwaukee, WI",13.58296585083,21.943887710571,34.54861068726,32.781364440918,15.07847499848,71.608741760254,77.01793670655,0.459399998188,31.698431015015,35.607322692871,0.831946730614,19007.71819009041,26100,297000,153900,1218.36,481.5504,611.736,437.928,303.9936,157.7904,194.5968,87.5743822491175,12.4256177508825,0.8572869389813412,26.63638,0.0,0.0,15.98183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137721,0.2844303,0.0,87.343086,60.89075642173021,53.85875305544116,13.47800645205402,74.97527313233,11.54855632782,0.0,15.98183,49.0,69.0,19.0,87.0,3.0,0.0,0.0,5.327275,0.0,0.0,0.0,0.0,0,1.422151,0.0,0.0,0.2844303,0.2844303,0.0,0.0,0.2844303,0.0,80.42704626334519,15.658362989323845,0.4448398576512456,0.0,2.8469750889679712,0.6227758007117438,0.0,24,3.39,1920.0,0,0
39035104800,"(17) Cleveland, OH",18.763557434082,20.0,58.44961166382,35.473384857178,46.6883392334,32.954082489014,50.02031707764,0.643406689167,7.070296764374,27.284595489502,8.355091094971,1963.122615301036,679500,1458900,709200,830.4433,262.0277,379.0546,369.0103,238.8879,145.9322,167.68720000000002,84.12468449644797,15.875315503552024,0.0,0.7976931,0.0,0.7976931,0.0,1.595386,0.0,0.0,0.0,0.0,0.0,0.0,1.67308,0.0,0.0,19.362255,7.562130188156774,6.588944657613391,2.7600179800656583,58.11138153077,12.869197845459,9.4936704636,0.0,69.0,105.0,30.0,125.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.67308,0.0,0.0,0.0,0.41827,0.0,0.0,0.0,0.41827,76.13793103448275,12.0,0.0,1.103448275862069,5.931034482758621,0.8275862068965517,4.0,24,5.73,1920.0,1,0
6037242700,"(46) Los Angeles, CA",24.775707244873,36.822074890137,37.18722915651,44.348388671875,2.00464224815,66.448616027832,97.19349670411,0.4635059535503,36.231273651123,19.529836654663,6.509945869446,12089.991943763074,109800,758700,137700,1858.1619,576.2624,659.1949,684.7855,415.1364,246.428,299.5048,93.00030521924916,6.99969478075084,1.7397497202156882,0.0,7.653508,2.551169,0.0,0.0,0.0,2.551169,0.0,0.0,2.551169,0.0,0.0,0.208886,0.0,22.367857,29.338448481383278,26.68523227089296,12.220101584854426,54.20650100709,9.043478012085,52.1739120484,0.0,78.0,163.0,25.0,137.0,52.0,0.0,0.0,2.551169,0.0,0.0,0.0,0.0,0,2.506632,0.208886,0.0,0.0,0.626658,0.0,0.0,0.0,1.04443,81.22605363984674,14.272030651340998,0.0,0.0,1.628352490421456,0.0,2.8735632183908044,37,4.45,1964.74324324324,1,1
6073005700,"(74) San Diego, CA",13.538111686707,4.381694316864,83.74111938477,21.055938720703,61.67701721192,19.006210327148,25.71428489686,0.57098954916,20.931676864624,18.341709136963,19.97487449646,15264.726890593667,3600,62100,202500,232.1856,220.176,434.0136,210.168,165.132,137.1096,270.216,29.29421277578838,70.70578722421162,15.513457317777524,18.96239,37.92479,0.0,9.481197,0.0,0.0,0.0,9.481197,0.0,28.44359,9.481197,0.6016123,0.6016123,0.0,1.9029418,103.5346693448962,97.18226747117087,3.41323085752405,96.48780822754,6.135530948639,0.0,9.481197,8.0,24.0,6.0,40.0,0.0,0.0,18.96239,94.81197,18.96239,0.0,28.44359,0.0,0,3.609674,1.203225,0.0,0.0,1.804837,0.0,0.0,0.0,0.6016123,74.12755716004813,16.24548736462094,0.0,0.7220216606498195,5.054151624548736,1.684717208182912,2.166064981949458,25,1.4,1968.83333333333,0,0
53033011700,"(76) Seattle, WA",11.594203948975,21.288690567017,70.99463653565,14.429986000061,13.23189544678,6.298150539398,31.77966117859,0.6599620580673,41.140213012695,23.363712310791,11.060481071472,3826.190130315848,1035000,976500,544500,1299.176,510.8712,734.992,765.5304,746.3792,446.6888,670.8096,89.33723393523657,10.662766064763444,0.8776354282255624,4.432266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031379,0.3515689,0.0,0.0,12.12265533796253,11.702600016147292,8.880121573761903,24.1183872223,3.465045452118,0.6093640327,0.0,166.59951782227,285.3141479493,39.90407562256,313.2470092775,10.9736213684,0.99760192633,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3515689,0.1757845,0.1757845,0.1757845,0.1757845,0.0,0.0,0.1757845,0.8789223,79.5311845960655,15.948095437421523,0.0,0.1674340728338219,0.6697362913352894,0.6278777731268327,3.0556718292172507,29,3.23223021024658,1964.94241573034,0,0
39095002900,"(84) Toledo, OH",25.694444656372,26.890033721924,48.62313079834,55.155334472656,31.38392829896,11.517857551575,64.6428604126,0.6044335961342,1.964285731316,29.562044143677,3.102189779282,6997.257275881672,184500,425700,202500,670.9542,291.8853,299.3004,281.9985,235.0362,189.8715,278.1786,65.14088088699013,34.85911911300987,1.719051978435561,6.247552,6.247552,0.0,21.86643,0.0,0.0,0.0,0.0,0.0,3.123776,0.0,0.9979045,0.0,0.0,0.0,42.45210999072854,36.70436294268288,3.81100619489984,89.61701965333,13.539366722107,0.0,0.0,32.0,49.0,6.0,54.0,1.0,0.0,0.0,6.247552,0.0,0.0,0.0,3.123776,0,1.496857,0.0,0.0,0.0,0.4989522,0.4989522,0.0,0.0,0.4989522,72.91242362525459,16.293279022403258,0.0,0.0,7.739307535641547,1.4256619144602851,1.6293279022403258,29,1.88,1942.78925619835,0,0
55079004500,"(52) Milwaukee, WI",8.63377571106,36.722606658936,63.50235748292,30.702388763428,1.93730187416,0.986262798309,95.03346252442,0.1145390272141,0.951039075851,35.363456726074,6.679764270782,10705.967208202575,145800,469800,72000,1013.888,274.2624,328.0896,400.144,307.8688,223.568,299.6096,87.27089627391742,12.729103726082576,0.7049345417925479,3.771034,0.0,0.0,7.542069,0.0,0.0,0.0,0.0,0.0,7.542069,3.771034,0.6786563,0.0,0.0,0.0,41.33053913416705,37.74805627126023,17.912414314534075,52.54745101929,8.667882919312,0.0,0.0,91.0,114.0,19.0,131.0,2.0,1.0,0.0,15.08414,0.0,0.0,0.0,0.0,0,1.017984,0.0,0.0,0.0,1.357313,0.0,0.0,0.0,3.393281,69.98982706002035,18.41302136317396,0.0,0.8138351983723295,3.458799593082401,1.627670396744659,5.696846388606307,26,2.86,1946.45283018868,0,0
17031841800,"(14) Chicago, IL",18.165628433228,41.023067474365,65.68627166749,24.982889175415,0.8191125989,0.546075105667,97.57678985596,0.0581497885287,1.706484675407,29.574468612671,6.489361763,4618.445569131998,756900,439200,159300,1046.1816,290.927,382.0354,451.9696,408.0316,241.957,461.1936,88.2351127361365,11.764887263863498,0.0,3.152523,0.0,0.0,4.728784,0.0,0.0,0.0,0.0,0.0,1.576261,1.576261,1.013034,0.3376781,0.0,12.739638,17.654126407603542,15.021770059326942,6.8724992086742365,54.24973678589,14.910714149475,16.071428299,1.576261,97.0,182.0,20.0,193.0,9.0,1.0,1.576261,4.728784,0.0,0.0,0.0,0.0,0,6.753563,0.3376781,0.6753563,0.0,0.6753563,0.0,0.0,0.0,1.350713,57.42268041237113,36.28865979381443,0.0,0.0,2.4742268041237114,0.0,3.814432989690722,48,9.31,1943.87857142857,0,0
48113002400,"(20) Dallas, TX",9.843963623047,15.928375244141,23.93196678162,29.725425720215,7.8956193924,83.860725402832,90.61805725098,0.2858491837978,45.356147766113,23.805782318115,5.01598072052,8880.533018610486,522900,262800,135000,1509.2868,589.2276,793.8264,593.8872,393.948,185.1132,170.7108,91.05797247061189,8.942027529388124,0.472219431327238,10.31074,0.0,2.062148,6.186445,0.0,0.0,8.248593,0.0,0.0,2.062148,0.0,0.7446361,0.9928482,0.0,0.0033888652,21.964034268806824,20.72661346926184,8.971445581033207,56.71533203125,5.633850097656,0.0,0.0,22.00305867615,59.0100102127,12.00069515367,67.0101492434,4.0005561229,0.0,0.0,6.186445,0.0,0.0,0.0,2.062148,0,1.985696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.85373893299425,7.980035147941182,0.0,0.0,1.710161972552353,3.3386860520477115,2.1173778944645103,36,4.22063119947833,1942.17299342827,0,0
42101006200,"(66) Philadelphia, PA",8.873057365417,25.579761505127,72.42869567872,25.503030776978,48.23329925538,2.299128770828,44.5546951294,0.5853965878487,12.439496994019,21.324041366577,4.250871181488,20998.9693424302,10800,144000,352800,1427.942,347.0807,653.7168,669.3994,371.8427,250.0962,407.3349,87.76,12.24,0.0,25.41018,5.082035,0.0,15.24611,5.082035,0.0,0.0,0.0,0.0,0.0,0.0,1.16271,0.2325419,0.0,0.44657481,81.61748490789665,74.5026356631236,56.20730903370717,24.55661582947,8.717309951782,0.0,0.0,105.0,353.0,25.0,285.0,89.0,6.0,10.16407,40.65628,0.0,0.0,0.0,5.082035,0,1.16271,0.2325419,0.0,0.2325419,0.0,0.0,0.0,0.0,1.16271,64.15770609318996,30.32258064516129,0.6451612903225806,0.0,3.942652329749104,0.0,0.9318996415770612,30,2.83,1920.0,0,0
17031671200,"(14) Chicago, IL",34.75479888916,52.631580352783,39.7385635376,38.113208770752,0.99750626087,0.0,98.3790512085,0.0320178568363,0.872817933559,33.021808624268,1.557632446289,16961.89337333585,105300,121500,17100,588.8139,195.9519,170.0805,196.9101,148.0419,119.1362,177.74609999999998,92.61,7.39,0.0,10.57475,21.14949,0.0,10.57475,0.0,0.0,0.0,0.0,0.0,10.57475,0.0,4.055424,0.0,0.0,0.0,57.42087345212823,44.73117766160265,21.360987914051385,52.24586105347,22.099447250366,33.1491699219,0.0,72.0,114.0,22.0,136.0,1.0,0.0,0.0,42.29898,0.0,0.0,0.0,0.0,0,12.16627,0.675904,0.0,0.0,0.675904,0.0,0.0,0.0,3.37952,48.62068965517241,37.93103448275862,0.0,0.0,0.0,9.310344827586208,4.137931034482759,44,3.78,1920.0,0,1
12086001401,"(51) Miami, FL",15.721331596375,27.745664596558,42.36550521851,38.556419372559,1.71906805039,11.173942565918,74.96041870118,0.5310770273209,44.854106903076,36.860794067383,4.190340995789,9474.434200191145,423900,454500,274500,1388.194,473.047,578.7089,565.888,574.2879,438.1211,403.19520000000006,83.92387122899373,16.076128771006275,1.2350678274954443,10.71526,0.0,0.0,0.0,0.0,0.0,2.143052,0.0,0.0,0.0,0.0,1.281832,0.4272774,0.0,58.57457,38.1891919130075,33.4101852931418,7.136364145359988,78.64015197754,12.514029502869,7.2951741219,2.143052,64.0,98.0,26.0,117.0,8.0,0.0,0.0,2.143052,0.0,0.0,0.0,4.286105,0,3.631858,0.6409161,0.0,0.0,1.068193,0.0,0.0,0.0,0.8545548,72.43125904486251,25.615050651230103,0.0,0.0,0.5065123010130246,0.5788712011577424,0.8683068017366137,34,2.8,1965.69151670951,0,0
6037296600,"(46) Los Angeles, CA",11.331024169922,14.704256057739,63.50080871583,26.54524230957,20.01922988893,65.961540222168,72.3653869629,0.5182543992996,29.788461685181,26.41304397583,7.717391490936,15996.201463742082,14400,450000,377100,1597.4399999999998,581.88,895.96,834.08,528.32,323.96,440.44,84.83903420523137,15.17102615694165,0.6036217303822937,46.14289,30.76193,0.0,3.076193,6.152385,0.0,0.0,6.152385,0.0,0.0,0.0,0.5637826,1.127565,0.0,85.12674,58.72451652746852,55.617562012395545,12.981532726344534,76.65929412842,5.290728092194,5.7621793747,0.0,37.0,76.0,16.0,89.0,6.0,0.0,3.076193,52.29527,6.152385,0.0,9.228578,6.152385,0,3.570623,0.1879275,0.1879275,0.1879275,1.691348,0.1879275,0.0,0.0,0.9396377,80.18815716657444,8.301051466519093,0.5534034311012728,0.0,7.802988378527948,1.881571665744328,1.2728278915329274,24,2.86,1952.45063694268,0,1
18163002500,"(26) Evansville, IN",8.474575996399,16.868932723999,57.08060836792,16.003744125366,97.19669342042,1.930147051811,2.29779410362,0.0548813343048,0.275735288858,26.592178344727,4.4692735672,4230.462693921963,286200,559800,212400,592.0288,214.616,315.1408,380.0816,268.8816,191.0416,261.0976,81.48594377510041,18.5140562248996,0.4016064257028113,7.776586,3.888293,0.0,3.888293,0.0,1.944147,0.0,1.944147,0.0,1.944147,0.0,0.0,0.4545455,0.0,10.093862,20.296889027824125,16.77798393775117,9.876264009707524,41.13557434083,17.337163925171,0.0,0.0,99.0,141.0,29.0,167.0,5.0,1.0,0.0,1.944147,0.0,0.0,0.0,0.0,1,0.4545455,0.0,0.0,0.0,0.4545455,0.0,0.0,0.4545455,0.0,89.04267589388697,0.8073817762399077,0.0,1.4994232987312572,7.497116493656286,0.0,1.1534025374855823,22,2.47,1920.0,0,0
